serie;nome;numero
Scarlatto e Violetto;Annihilape;109/198
Scarlatto e Violetto;Meditite;110/198
Scarlatto e Violetto;Medicham;111/198
Scarlatto e Violetto;Riolu;112/198
Scarlatto e Violetto;Riolu;113/198
Scarlatto e Violetto;Lucario;114/198
Scarlatto e Violetto;Sandile;115/198
Scarlatto e Violetto;Krokorok;116/198
Scarlatto e Violetto;Krookodile;117/198
Scarlatto e Violetto;Hawlucha;118/198
Scarlatto e Violetto;Silicobra;119/198
Scarlatto e Violetto;Sandaconda;120/198
Scarlatto e Violetto;Stonjourner;121/198
Scarlatto e Violetto;Klawf;122/198
Scarlatto e Violetto;Grandizanne;123/198
Scarlatto e Violetto;Koraidon;124/198
Scarlatto e Violetto;Koraidon;125/198
Scarlatto e Violetto;Grimer;126/198
Scarlatto e Violetto;Muk;127/198
Scarlatto e Violetto;Seviper;128/198
Scarlatto e Violetto;Spiritomb;129/198
Scarlatto e Violetto;Croagunk;130/198
Scarlatto e Violetto;Toxicroak;131/198
Scarlatto e Violetto;Pawniard;132/198
Scarlatto e Violetto;Bisharp;133/198
Scarlatto e Violetto;Kingambit;134/198
Scarlatto e Violetto;Maschiff;135/198
Scarlatto e Violetto;Maschiff;136/198
Scarlatto e Violetto;Mabosstiff;137/198
Scarlatto e Violetto;Bombirdier;138/198
Scarlatto e Violetto;Forretress;139/198
Scarlatto e Violetto;Varoom;140/198
Scarlatto e Violetto;Varoom;141/198
Scarlatto e Violetto;Revavroom;142/198
Scarlatto e Violetto;Solcoferreo;143/198
Scarlatto e Violetto;Chansey;144/198
Scarlatto e Violetto;Blissey;145/198
Scarlatto e Violetto;Zangoose;146/198
Scarlatto e Violetto;Zangoose;147/198
Scarlatto e Violetto;Starly;148/198
Scarlatto e Violetto;Staravia;149/198
Scarlatto e Violetto;Staraptor;150/198
Scarlatto e Violetto;Skwovet;151/198
Scarlatto e Violetto;Greedent;152/198
Scarlatto e Violetto;Indeedee;153/198
Scarlatto e Violetto;Lechonk;154/198
Scarlatto e Violetto;Lechonk;155/198
Scarlatto e Violetto;Lechonk;156/198
Scarlatto e Violetto;Oinkologne;157/198
Scarlatto e Violetto;Oinkologne;158/198
Scarlatto e Violetto;Tandemaus;159/198
Scarlatto e Violetto;Tandemaus;160/198
Scarlatto e Violetto;Maushold;161/198
Scarlatto e Violetto;Squawkabilly;162/198
Scarlatto e Violetto;Cyclizar;163/198
Scarlatto e Violetto;Cyclizar;164/198
Scarlatto e Violetto;Flamigo;165/198
Scarlatto e Violetto;Pepe;166/198
Scarlatto e Violetto;Campo in Spiaggia;167/198
Scarlatto e Violetto;Martello Dirompente;168/198
Scarlatto e Violetto;Bendasfida;169/198
Scarlatto e Violetto;Generatore di Elettricit;170/198
Scarlatto e Violetto;Recupero di Energia;171/198
Scarlatto e Violetto;Ricerca di Energia;172/198
Scarlatto e Violetto;Scambio di Energia;173/198
Scarlatto e Violetto;Condividi Esperienza;174/198
Scarlatto e Violetto;Zim;175/198
Scarlatto e Violetto;Arbitro;176/198
Scarlatto e Violetto;Aceria;177/198
Scarlatto e Violetto;Mesapoli;178/198
Scarlatto e Violetto;Mimosa;179/198
Scarlatto e Violetto;Nemi;180/198
Scarlatto e Violetto;Minor Ball;181/198
Scarlatto e Violetto;Blocco amici;182/198
Scarlatto e Violetto;Penny;183/198
Scarlatto e Violetto;Cestino da Picnic;184/198
Scarlatto e Violetto;Pok Ball;185/198
Scarlatto e Violetto;Pok gear 3.0;186/198
Scarlatto e Violetto;Acchiappa;187/198
Scarlatto e Violetto;Pozione;188/198
Scarlatto e Violetto;Ricerca Accademica (Prof.ssa Olim);189/198
Scarlatto e Violetto;Ricerca Accademica (Professor Turum);190/198
Scarlatto e Violetto;Caramella Rara;191/198
Scarlatto e Violetto;Pettorale di Roccia;192/198
Scarlatto e Violetto;Bitorzolelmo;193/198
Scarlatto e Violetto;Scambio;194/198
Scarlatto e Violetto;Recluta del Team Star;195/198
Scarlatto e Violetto;Ultra Ball;196/198
Scarlatto e Violetto;Bendavitale;197/198
Scarlatto e Violetto;Marmocchio;198/198
Scarlatto e Violetto;Tarountula;199/198
Scarlatto e Violetto;Dolliv;200/198
Scarlatto e Violetto;Toedscool;201/198
Scarlatto e Violetto;Scovillain;202/198
Scarlatto e Violetto;Armarouge;203/198
Scarlatto e Violetto;Slowpoke;204/198
Scarlatto e Violetto;Clauncher;205/198
Scarlatto e Violetto;Wiglett;206/198
Scarlatto e Violetto;Dondozo;207/198
Scarlatto e Violetto;Pachirisu;208/198
Scarlatto e Violetto;Pawmot;209/198
Scarlatto e Violetto;Drowzee;210/198
Scarlatto e Violetto;Ralts;211/198
Scarlatto e Violetto;Kirlia;212/198
Scarlatto e Violetto;Fidough;213/198
Scarlatto e Violetto;Greavard;214/198
Scarlatto e Violetto;Riolu;215/198
Scarlatto e Violetto;Sandile;216/198
Scarlatto e Violetto;Klawf;217/198
Scarlatto e Violetto;Mabosstiff;218/198
Scarlatto e Violetto;Bombirdier;219/198
Scarlatto e Violetto;Kingambit;220/198
Scarlatto e Violetto;Starly;221/198
Scarlatto e Violetto;Skwovet;222/198
Scarlatto e Violetto;Spidops;223/198
Scarlatto e Violetto;Arcanine;224/198
Scarlatto e Violetto;Gyarados;225/198
Scarlatto e Violetto;Magnezone;226/198
Scarlatto e Violetto;Miraidon;227/198
Scarlatto e Violetto;Gardevoir;228/198
Scarlatto e Violetto;Banette;229/198
Scarlatto e Violetto;Grandizanne;230/198
Scarlatto e Violetto;Koraidon;231/198
Scarlatto e Violetto;Toxicroak;232/198
Scarlatto e Violetto;Solcoferreo;233/198
Scarlatto e Violetto;Oinkologne;234/198
Scarlatto e Violetto;Pepe;235/198
Scarlatto e Violetto;Zim;236/198
Scarlatto e Violetto;Aceria;237/198
Scarlatto e Violetto;Mimosa;238/198
Scarlatto e Violetto;Penny;239/198
Scarlatto e Violetto;Ricerca Accademica (Prof.ssa Olim);240/198
Scarlatto e Violetto;Ricerca Accademica (Professor Turum);241/198
Scarlatto e Violetto;Recluta del Team Star;242/198
Scarlatto e Violetto;Spidops;243/198
Scarlatto e Violetto;Miraidon;244/198
Scarlatto e Violetto;Gardevoir;245/198
Scarlatto e Violetto;Grandizanne;246/198
Scarlatto e Violetto;Koraidon;247/198
Scarlatto e Violetto;Solcoferreo;248/198
Scarlatto e Violetto;Pepe;249/198
Scarlatto e Violetto;Zim;250/198
Scarlatto e Violetto;Mimosa;251/198
Scarlatto e Violetto;Penny;252/198
Scarlatto e Violetto;Miraidon;253/198
Scarlatto e Violetto;Koraidon;254/198
Scarlatto e Violetto;Minor Ball;255/198
Scarlatto e Violetto;Caramella Rara;256/198
Scarlatto e Violetto;Energia base lampo;257/198
Scarlatto e Violetto;Energia base combattimento;258/198
Scontro Primordiale;Weedle;1/160
Scontro Primordiale;Kakuna;2/160
Scontro Primordiale;Beedrill;3/160
Scontro Primordiale;Tangela;4/160
Scontro Primordiale;Tangrowth;5/160
Scontro Primordiale;Treecko;6/160
Scontro Primordiale;Grovyle;7/160
Scontro Primordiale;Sceptile;8/160
Scontro Primordiale;Sceptile;9/160
Scontro Primordiale;Lotad;10/160
Scontro Primordiale;Lombre;11/160
Scontro Primordiale;Ludicolo;12/160
Scontro Primordiale;Surskit;13/160
Scontro Primordiale;Masquerain;14/160
Scontro Primordiale;Shroomish;15/160
Scontro Primordiale;Breloom;16/160
Scontro Primordiale;Volbeat;17/160
Scontro Primordiale;Illumise;18/160
Scontro Primordiale;Trevenant ex;19/160
Scontro Primordiale;Vulpix;20/160
Scontro Primordiale;Ninetales;21/160
Scontro Primordiale;Slugma;22/160
Scontro Primordiale;Magcargo;23/160
Scontro Primordiale;Magcargo;24/160
Scontro Primordiale;Torchic;25/160
Scontro Primordiale;Torchic;26/160
Scontro Primordiale;Combusken;27/160
Scontro Primordiale;Blaziken;28/160
Scontro Primordiale;Camerupt ex;29/160
Scontro Primordiale;Horsea;30/160
Scontro Primordiale;Seadra;31/160
Scontro Primordiale;Staryu;32/160
Scontro Primordiale;Mudkip;33/160
Scontro Primordiale;Marshtomp;34/160
Scontro Primordiale;Swampert;35/160
Scontro Primordiale;Swampert;36/160
Scontro Primordiale;Ludicolo;37/160
Scontro Primordiale;Wailord ex;38/160
Scontro Primordiale;Barboach;39/160
Scontro Primordiale;Whiscash;40/160
Scontro Primordiale;Whiscash;41/160
Scontro Primordiale;Corphish;42/160
Scontro Primordiale;Feebas;43/160
Scontro Primordiale;Milotic;44/160
Scontro Primordiale;Spheal;45/160
Scontro Primordiale;Spheal;46/160
Scontro Primordiale;Sealeo;47/160
Scontro Primordiale;Walrein;48/160
Scontro Primordiale;Clamperl;49/160
Scontro Primordiale;Huntail;50/160
Scontro Primordiale;Gorebyss;51/160
Scontro Primordiale;Gorebyss;52/160
Scontro Primordiale;Kyogre;53/160
Scontro Primordiale;Kyogre ex;54/160
Scontro Primordiale;Archeo Kyogre ex;55/160
Scontro Primordiale;Manaphy;56/160
Scontro Primordiale;Chinchou;57/160
Scontro Primordiale;Lanturn;58/160
Scontro Primordiale;Electrike;59/160
Scontro Primordiale;Electrike;60/160
Scontro Primordiale;Manectric;61/160
Scontro Primordiale;Tynamo;62/160
Scontro Primordiale;Eelektrik;63/160
Scontro Primordiale;Eelektrik;64/160
Scontro Primordiale;Eelektross;65/160
Scontro Primordiale;Nidoran?;66/160
Scontro Primordiale;Nidorina;67/160
Scontro Primordiale;Nidoqueen;68/160
Scontro Primordiale;Nidoqueen;69/160
Scontro Primordiale;Tentacool;70/160
Scontro Primordiale;Tentacool;71/160
Scontro Primordiale;Tentacruel;72/160
Scontro Primordiale;Starmie;73/160
Scontro Primordiale;Rhyhorn;74/160
Scontro Primordiale;Rhydon;75/160
Scontro Primordiale;Rhyperior;76/160
Scontro Primordiale;Rhyperior;77/160
Scontro Primordiale;Nosepass;78/160
Scontro Primordiale;Meditite;79/160
Scontro Primordiale;Medicham;80/160
Scontro Primordiale;Medicham;81/160
Scontro Primordiale;Trapinch;82/160
Scontro Primordiale;Solrock;83/160
Scontro Primordiale;Groudon;84/160
Scontro Primordiale;Groudon ex;85/160
Scontro Primordiale;Archeo Groudon ex;86/160
Scontro Primordiale;Hippopotas;87/160
Scontro Primordiale;Hippowdon;88/160
Scontro Primordiale;Drilbur;89/160
Scontro Primordiale;Diggersby;90/160
Scontro Primordiale;Sharpedo ex;91/160
Scontro Primordiale;Crawdaunt;92/160
Scontro Primordiale;Aggron ex;93/106
Scontro Primordiale;Aggron ex;94/160
Scontro Primordiale;Probopass;95/160
Scontro Primordiale;Excadrill;96/160
Scontro Primordiale;Excadrill;97/160
Scontro Primordiale;Honedge;98/160
Scontro Primordiale;Doublade;99/160
Scontro Primordiale;Aegislash;100/160
Scontro Primordiale;Mr. Mime;101/160
Scontro Primordiale;Marill;102/160
Scontro Primordiale;Azumarill;103/160
Scontro Primordiale;Azumarill;104/160
Scontro Primordiale;Gardevoir ex;105/160
Scontro Primordiale;MGardevoir ex;106/160
Scontro Primordiale;Kingdra;107/160
Scontro Primordiale;Kingdra;108/160
Scontro Primordiale;Vibrava;109/160
Scontro Primordiale;Flygon;110/160
Scontro Primordiale;Zigzagoon;111/160
Scontro Primordiale;Linoone;112/160
Scontro Primordiale;Skitty;113/160
Scontro Primordiale;Delcatty;114/160
Scontro Primordiale;Spinda;115/160
Scontro Primordiale;Bidoof;116/160
Scontro Primordiale;Bidoof;117/160
Scontro Primordiale;Bibarel;118/160
Scontro Primordiale;Bouffalant;119/160
Scontro Primordiale;Bunnelby;120/160
Scontro Primordiale;Bunnelby;121/160
Scontro Primordiale;Bici da cross;122/160
Scontro Primordiale;Legame Mentale con Aggron;123/160
Scontro Primordiale;Asso nella Manica di Ivan;124/160
Scontro Primordiale;Sub Ball;125/160
Scontro Primordiale;Recupero di Energia;126/160
Scontro Primordiale;Fune di Fuga;127/160
Scontro Primordiale;Condividi Esperienza;128/160
Scontro Primordiale;Set di Acqua Fresca;129/160
Scontro Primordiale;Legame Mentale con Gardevoir;130/160
Scontro Primordiale;Legame Mentale con Groudon;131/160
Scontro Primordiale;Legame Mentale con Kyogre;132/160
Scontro Primordiale;Doppio Passo di Max;133/160
Scontro Primordiale;Parere del Professor Birch;134/160
Scontro Primordiale;Caramella Rara;135/160
Scontro Primordiale;Bis Ball;136/160
Scontro Primordiale;Mare Mosso;137/160
Scontro Primordiale;Terra Infuocata;138/160
Scontro Primordiale;Ara dei Ricordi;139/160
Scontro Primordiale;Studio Insonorizzato;140/160
Scontro Primordiale;Senior & Junior;141/160
Scontro Primordiale;Vulneropolizza;142/160
Scontro Primordiale;Energia Scudo;143/160
Scontro Primordiale;Energia Meraviglia;144/160
Scontro Primordiale;Trevenant ex;145/160
Scontro Primordiale;Camerupt ex;146/160
Scontro Primordiale;Wailord ex;147/160
Scontro Primordiale;Kyogre ex;148/160
Scontro Primordiale;Archeo Kyogre ex;149/160
Scontro Primordiale;Groudon ex;150/160
Scontro Primordiale;Archeo Groudon ex;151/160
Scontro Primordiale;Sharpedo ex;152/160
Scontro Primordiale;Aggron ex;153/106
Scontro Primordiale;MAggron ex;154/160
Scontro Primordiale;Gardevoir ex;155/160
Scontro Primordiale;MGardevoir ex;156/160
Scontro Primordiale;Asso nella Manica di Ivan;157/160
Scontro Primordiale;Doppio Passo di Max;158/160
Scontro Primordiale;Parere del Professor Birch;159/160
Scontro Primordiale;Senior & Junior;160/160
Scontro Primordiale;Sub Ball;161/160
Scontro Primordiale;Supermartello;162/160
Scontro Primordiale;Scambio;163/160
Scontro Primordiale;Vulneropolizza;164/160
Senza Paura;Bellossom;1/90
Senza Paura;Espeon;2/90
Senza Paura;Forretress;3/90
Senza Paura;Gliscor;4/90
Senza Paura;Houndoom;5/90
Senza Paura;Magcargo;6/90
Senza Paura;Scizor;7/90
Senza Paura;Smeargle;8/90
Senza Paura;Togekiss;9/90
Senza Paura;Umbreon;10/90
Senza Paura;Dodrio;11/90
Senza Paura;Drifblim;12/90
Senza Paura;Forretress;13/90
Senza Paura;Hariyama;14/90
Senza Paura;Honchkrow;15/90
Senza Paura;Honchkrow;16/90
Senza Paura;Leafeon;17/90
Senza Paura;Metagross;18/90
Senza Paura;Mismagius;19/90
Senza Paura;Rotom;20/90
Senza Paura;Skarmory;21/90
Senza Paura;Tropius;22/90
Senza Paura;Vespiquen;23/90
Senza Paura;Vileplume;24/90
Senza Paura;Weavile;25/90
Senza Paura;Flareon;26/90
Senza Paura;Gloom;27/90
Senza Paura;Jolteon;28/90
Senza Paura;Lairon;29/90
Senza Paura;Metang;30/90
Senza Paura;Muk;31/90
Senza Paura;Pinsir;32/90
Senza Paura;Raichu;33/90
Senza Paura;Raticate;34/90
Senza Paura;Sableye;35/90
Senza Paura;Scyther;36/90
Senza Paura;Skuntank;37/90
Senza Paura;Slowbro;38/90
Senza Paura;Togetic;39/90
Senza Paura;Unown;40/90
Senza Paura;Vaporeon;41/90
Senza Paura;Aron;42/90
Senza Paura;Beldum;43/90
Senza Paura;Combee;44/90
Senza Paura;Doduo;45/90
Senza Paura;Drifloon;46/90
Senza Paura;Eevee;47/90
Senza Paura;Eevee;48/90
Senza Paura;Gligar;49/90
Senza Paura;Grimer;50/90
Senza Paura;Hitmonchan;51/90
Senza Paura;Hitmonlee;52/90
Senza Paura;Houndour;53/90
Senza Paura;Houndour;54/90
Senza Paura;Makuhita;55/90
Senza Paura;Mawile;56/90
Senza Paura;Misdreavus;57/90
Senza Paura;Murkrow;58/90
Senza Paura;Murkrow;59/90
Senza Paura;Oddish;60/90
Senza Paura;Pikachu;61/90
Senza Paura;Pineco;62/90
Senza Paura;Pineco;63/90
Senza Paura;Rattata;64/90
Senza Paura;Scyther;65/90
Senza Paura;Slowpoke;66/90
Senza Paura;Slugma;67/90
Senza Paura;Sneasel;68/90
Senza Paura;Stunky;69/90
Senza Paura;Togepi;70/90
Senza Paura;Torre Bruciata;71/90
Senza Paura;Difensore;72/90
Senza Paura;Convertitore di Energia;73/90
Senza Paura;Fioraia;74/90
Senza Paura;Scrigno Leggenda;75/90
Senza Paura;Rovine d'Alfa;76/90
Senza Paura;Addestramento del Saggio;77/90
Senza Paura;Tranello del Team Rocket;78/90
Senza Paura;Energia Oscurit;79/90
Senza Paura;Energia Metallo;80/90
Senza Paura;Espeon;81/90
Senza Paura;Houndoom;82/90
Senza Paura;Raichu;83/90
Senza Paura;Scizor;84/90
Senza Paura;Slowking;85/90
Senza Paura;Umbreon;86/90
Senza Paura;Kyogre & Groudon;87/90
Senza Paura;Kyogre & Groudon;88/90
Senza Paura;Rayquaza & Deoxys;89/90
Senza Paura;Rayquaza & Deoxys;90/90
Set Base;Alakazam;1/102
Set Base;Blastoise;2/102
Set Base;Chansey;3/102
Set Base;Charizard;4/102
Set Base;Clefairy;5/102
Set Base;Gyarados;6/102
Set Base;Hitmonchan;7/102
Set Base;Machamp;8/102
Set Base;Magneton;9/102
Set Base;Mewtwo;10/102
Set Base;Nidoking;11/102
Set Base;Ninetales;12/102
Set Base;Poliwrath;13/102
Set Base;Raichu;14/102
Set Base;Venusaur;15/102
Set Base;Zapdos;16/102
Set Base;Beedrill;17/102
Set Base;Dragonair;18/102
Set Base;Dugtrio;19/102
Set Base;Electabuzz;20/102
Set Base;Electrode;21/102
Set Base;Pidgeotto;22/102
Set Base;Arcanine;23/102
Set Base;Charmeleon;24/102
Set Base;Dewgong;25/102
Set Base;Dratini;26/102
Set Base;Farfetch'd;27/102
Set Base;Growlithe;28/102
Set Base;Haunter;29/102
Set Base;Ivysaur;30/102
Set Base;Jynx;31/102
Set Base;Kadabra;32/102
Set Base;Kakuna;33/102
Set Base;Machoke;34/102
Set Base;Magikarp;35/102
Set Base;Magmar;36/102
Set Base;Nidorino;37/102
Set Base;Poliwhirl;38/102
Set Base;Porygon;39/102
Set Base;Raticate;40/102
Set Base;Seel;41/102
Set Base;Wartortle;42/102
Set Base;Abra;43/102
Set Base;Bulbasaur;44/102
Set Base;Caterpie;45/102
Set Base;Charmander;46/102
Set Base;Diglett;47/102
Set Base;Doduo;48/102
Set Base;Drowzee;49/102
Set Base;Gastly;50/102
Set Base;Koffing;51/102
Set Base;Machop;52/102
Set Base;Magnemite;53/102
Set Base;Metapod;54/102
Set Base;Nidoran?;55/102
Set Base;Onix;56/102
Set Base;Pidgey;57/102
Set Base;Pikachu;58/102
Set Base;Poliwag;59/102
Set Base;Ponyta;60/102
Set Base;Rattata;61/102
Set Base;Sandshrew;62/102
Set Base;Squirtle;63/102
Set Base;Starmie;64/102
Set Base;Staryu;65/102
Set Base;Tangela;66/102
Set Base;Voltorb;67/102
Set Base;Vulpix;68/102
Set Base;Weedle;69/102
Set Base;Clefairy Doll;70/102
Set Base;Ricerca Computerizzata;71/102
Set Base;Getto di Involuzione;72/102
Set Base;Professor Oak, l'impostore;73/102
Set Base;Oggetti Smarriti;74/102
Set Base;Pupa;75/102
Set Base;Allevatore di Pok mon;76/102
Set Base;Scambio di Pok mon;77/102
Set Base;Recupero;78/102
Set Base;Super;79/102
Set Base;Difensore;80/102
Set Base;Recupero di Energia;81/102
Set Base;Recupero Totale;82/102
Set Base;Manutenzione;83/102
Set Base;PlusPotenza;84/102
Set Base;Centro Pok mon;85/102
Set Base;Pok Flauto;86/102
Set Base;Pok dex;87/102
Set Base;Professor Oak;88/102
Set Base;Revitalizzazione;89/102
Set Base;Super Pozione Magica;90/102
Set Base;Bill;91/102
Set Base;Distruzione di Energia;92/102
Set Base;Ventata;93/102
Set Base;Pozione Magica;94/102
Set Base;Scambio;95/102
Set Base;Energia Incolore Doppia;96/102
Set Base;Energia Combattimento;97/102
Set Base;Energia Fuoco;98/102
Set Base;Energia Erba;99/102
Set Base;Energia Lampo;100/102
Set Base;Energia Psiche;101/102
Set Base;Energia Acqua;102/102
Sintonia Mentale;Rowlet e Exeggutor di Alola gx;1/236
Sintonia Mentale;Yanma;2/236
Sintonia Mentale;Yanmega;3/236
Sintonia Mentale;Celebi;4/236
Sintonia Mentale;Shroomish;5/236
Sintonia Mentale;Sewaddle;6/236
Sintonia Mentale;Sewaddle;7/236
Sintonia Mentale;Swadloon;8/236
Sintonia Mentale;Leavanny;9/236
Sintonia Mentale;Dwebble;10/236
Sintonia Mentale;Crustle;11/236
Sintonia Mentale;Karrablast;12/236
Sintonia Mentale;Foongus;13/236
Sintonia Mentale;Amoonguss;14/236
Sintonia Mentale;Fomantis;15/236
Sintonia Mentale;Lurantis;16/236
Sintonia Mentale;Bounsweet;17/236
Sintonia Mentale;Steenee;18/236
Sintonia Mentale;Tsareena;19/236
Sintonia Mentale;Dhelmise;20/236
Sintonia Mentale;Magmar;21/236
Sintonia Mentale;Magmortar;22/236
Sintonia Mentale;Numel;23/236
Sintonia Mentale;Camerupt;24/236
Sintonia Mentale;Heatran gx;25/236
Sintonia Mentale;Victini;26/236
Sintonia Mentale;Litwick;27/236
Sintonia Mentale;Litwick;28/236
Sintonia Mentale;Lampent;29/236
Sintonia Mentale;Chandelure;30/236
Sintonia Mentale;Fletchinder;31/236
Sintonia Mentale;Talonflame;32/236
Sintonia Mentale;Salandit;33/236
Sintonia Mentale;Salazzle;34/236
Sintonia Mentale;Slowpoke e Psyduck gx;35/236
Sintonia Mentale;Lapras;36/236
Sintonia Mentale;Snorunt;37/236
Sintonia Mentale;Froslass;38/236
Sintonia Mentale;Finneon;39/236
Sintonia Mentale;Lumineon;40/236
Sintonia Mentale;Snover;41/236
Sintonia Mentale;Abomasnow;42/236
Sintonia Mentale;Basculin;43/236
Sintonia Mentale;Tirtouga;44/236
Sintonia Mentale;Carracosta;45/236
Sintonia Mentale;Cryogonal;46/236
Sintonia Mentale;Keldeo gx;47/236
Sintonia Mentale;Dewpider;48/236
Sintonia Mentale;Araquanid;49/236
Sintonia Mentale;Wimpod;50/236
Sintonia Mentale;Golisopod;51/236
Sintonia Mentale;Pyukumuku;52/236
Sintonia Mentale;Tapu Fini;53/236
Sintonia Mentale;Raichu e Raichu di Alola gx;54/236
Sintonia Mentale;Pikachu;55/236
Sintonia Mentale;Pikachu;56/236
Sintonia Mentale;Raichu di Alola;57/236
Sintonia Mentale;Magnemite;58/236
Sintonia Mentale;Magneton;59/236
Sintonia Mentale;Magnezone;60/236
Sintonia Mentale;Joltik;61/236
Sintonia Mentale;Galvantula;62/236
Sintonia Mentale;Tynamo;63/236
Sintonia Mentale;Tynamo;64/236
Sintonia Mentale;Eelektrik;65/236
Sintonia Mentale;Eelektross;66/236
Sintonia Mentale;Stunfisk;67/236
Sintonia Mentale;Thundurus;68/236
Sintonia Mentale;Tapu Koko;69/236
Sintonia Mentale;Xurkitree;70/236
Sintonia Mentale;Mewtwo e Mew gx;71/236
Sintonia Mentale;Espeon e Deoxys gx;72/236
Sintonia Mentale;Exeggcute;73/236
Sintonia Mentale;Exeggutor;74/236
Sintonia Mentale;Marowak di Alola;75/236
Sintonia Mentale;Jynx;76/236
Sintonia Mentale;Wynaut;77/236
Sintonia Mentale;Latios gx;78/236
Sintonia Mentale;Jirachi gx;79/236
Sintonia Mentale;Drifloon;80/236
Sintonia Mentale;Drifblim;81/236
Sintonia Mentale;Skorupi;82/236
Sintonia Mentale;Uxie;83/236
Sintonia Mentale;Mesprit;84/236
Sintonia Mentale;Azelf;85/236
Sintonia Mentale;Giratina;86/236
Sintonia Mentale;Cresselia;87/236
Sintonia Mentale;Munna;88/236
Sintonia Mentale;Musharna;89/236
Sintonia Mentale;Elgyem;90/236
Sintonia Mentale;Beheeyem;91/236
Sintonia Mentale;Honedge;92/236
Sintonia Mentale;Honedge;93/236
Sintonia Mentale;Doublade;94/236
Sintonia Mentale;Aegislash;95/236
Sintonia Mentale;Mareanie;96/236
Sintonia Mentale;Toxapex;97/236
Sintonia Mentale;Salandit;98/236
Sintonia Mentale;Salazzle;99/236
Sintonia Mentale;Cosmog;100/236
Sintonia Mentale;Necrozma;101/236
Sintonia Mentale;Poipole;102/236
Sintonia Mentale;Onix;103/236
Sintonia Mentale;Steelix;104/236
Sintonia Mentale;Cubone;105/236
Sintonia Mentale;Aerodactyl gx;106/236
Sintonia Mentale;Heracross;107/236
Sintonia Mentale;Breloom;108/236
Sintonia Mentale;Meditite;109/236
Sintonia Mentale;Medicham;110/236
Sintonia Mentale;Relicanth;111/236
Sintonia Mentale;Gible;112/236
Sintonia Mentale;Gabite;113/236
Sintonia Mentale;Garchomp;114/236
Sintonia Mentale;Riolu;115/236
Sintonia Mentale;Riolu;116/236
Sintonia Mentale;Lucario;117/236
Sintonia Mentale;Drilbur;118/236
Sintonia Mentale;Excadrill;119/236
Sintonia Mentale;Archen;120/236
Sintonia Mentale;Archeops;121/236
Sintonia Mentale;Terrakion;122/236
Sintonia Mentale;Meloetta;123/236
Sintonia Mentale;Zygarde;124/236
Sintonia Mentale;Umbreon e Darkrai gx;125/236
Sintonia Mentale;Mega Sableye e Tyranitar gx;126/236
Sintonia Mentale;Grimer di Alola;127/236
Sintonia Mentale;Murkrow;128/236
Sintonia Mentale;Murkrow;129/236
Sintonia Mentale;Honchkrow;130/236
Sintonia Mentale;Sneasel;131/236
Sintonia Mentale;Weavile;132/236
Sintonia Mentale;Sableye;133/236
Sintonia Mentale;Drapion;134/236
Sintonia Mentale;Purrloin;135/236
Sintonia Mentale;Liepard;136/236
Sintonia Mentale;Scraggy;137/236
Sintonia Mentale;Scrafty;138/236
Sintonia Mentale;Yveltal;139/236
Sintonia Mentale;Hoopa;140/236
Sintonia Mentale;Mawile gx;141/236
Sintonia Mentale;Escavalier;142/236
Sintonia Mentale;Cottonee;143/236
Sintonia Mentale;Whimsicott;144/236
Sintonia Mentale;Dedenne;145/236
Sintonia Mentale;Garchomp e Giratina gx;146/236
Sintonia Mentale;Dratini;147/236
Sintonia Mentale;Dratini;148/236
Sintonia Mentale;Dragonair;149/236
Sintonia Mentale;Dragonair;150/236
Sintonia Mentale;Dragonite;151/236
Sintonia Mentale;Dragonite gx;152/236
Sintonia Mentale;Latias;153/236
Sintonia Mentale;Axew;154/236
Sintonia Mentale;Fraxure;155/236
Sintonia Mentale;Haxorus;156/236
Sintonia Mentale;Druddigon;157/236
Sintonia Mentale;Noibat;158/236
Sintonia Mentale;Noivern;159/236
Sintonia Mentale;Naganadel gx;160/236
Sintonia Mentale;Lickitung;161/236
Sintonia Mentale;Lickilicky;162/236
Sintonia Mentale;Kangaskhan;163/236
Sintonia Mentale;Tauros;164/236
Sintonia Mentale;Hoothoot;165/236
Sintonia Mentale;Noctowl;166/236
Sintonia Mentale;Slakoth;167/236
Sintonia Mentale;Slakoth;168/236
Sintonia Mentale;Vigoroth;169/236
Sintonia Mentale;Slaking;170/236
Sintonia Mentale;Bidoof;171/236
Sintonia Mentale;Bibarel;172/236
Sintonia Mentale;Munchlax;173/236
Sintonia Mentale;Pidove;174/236
Sintonia Mentale;Tranquill;175/236
Sintonia Mentale;Unfezant;176/236
Sintonia Mentale;Audino;177/236
Sintonia Mentale;Tornadus;178/236
Sintonia Mentale;Fletchling;179/236
Sintonia Mentale;Yungoos;180/236
Sintonia Mentale;Gumshoos;181/236
Sintonia Mentale;Oranguru;182/236
Sintonia Mentale;Tipo Zero;183/236
Sintonia Mentale;Silvally;184/236
Sintonia Mentale;Komala;185/236
Sintonia Mentale;Quiz di Blaine;186/236
Sintonia Mentale;Citt Polare;187/236
Sintonia Mentale;Tattica di Blu;188/236
Sintonia Mentale;Pigliamosche;189/236
Sintonia Mentale;Medium;190/236
Sintonia Mentale;Pregio Ball;191/236
Sintonia Mentale;Coach;192/236
Sintonia Mentale;Citt Oscura;193/236
Sintonia Mentale;Campana Assordante;194/236
Sintonia Mentale;Volantium Z: Eterelama;195/236
Sintonia Mentale;Bomba Gigante;196/236
